Type,Layer,Class1,Class2,Pearson_Correlation,Spearman_Correlation,Cosine_Similarity,Jaccard_Similarity,Dice_Coefficient
res,11,mmlu,programming,0.534091341364201,0.534091341364201,0.8085872420921775,0.6742696053305997,0.8054492576151845
res,12,empathetic_dialogue,math,0.3042756116198886,0.3042756116198886,0.5140406395165422,0.3395176252319109,0.5069252077562327
res,12,empathetic_dialogue,mmlu,0.43202048900840534,0.4320204890084054,0.6240780512842065,0.41500884173297964,0.5865812700148403
res,12,empathetic_dialogue,programming,0.35459257274623934,0.35459257274623934,0.5895122106430221,0.3625897955424572,0.5322068266306185
res,12,math,mmlu,0.45507967403140565,0.45507967403140565,0.6853659425292834,0.5076009995835069,0.6733890462048484
res,12,math,programming,0.4708188017931446,0.4708188017931445,0.7061406192202156,0.5116556534508077,0.676947362030235
res,12,mmlu,programming,0.5338809653181116,0.5338809653181115,0.8009568419925699,0.6619840443981964,0.7966190128352291
res,13,empathetic_dialogue,math,0.3145881937332804,0.3145881937332804,0.5158199109249203,0.3414268176237894,0.5090502338824486
res,13,empathetic_dialogue,mmlu,0.43390014475215954,0.43390014475215927,0.6209349801350547,0.4126912181303116,0.5842624528755915
res,13,empathetic_dialogue,programming,0.36168355231337534,0.36168355231337534,0.5887885145824163,0.3613453250890013,0.530865047140596
res,13,math,mmlu,0.46362636132841367,0.4636263613284136,0.6834625282169497,0.5053014887008676,0.6713625044468161
res,13,math,programming,0.47658788837837507,0.47658788837837507,0.7028771567803659,0.5064485981308411,0.6723742167628265
res,13,mmlu,programming,0.5299635832790128,0.5299635832790128,0.7930008428429256,0.6504136595669776,0.7881825938566553
res,14,empathetic_dialogue,math,0.32036861072834144,0.3203686107283414,0.5311194741421968,0.3554917069348309,0.5245206667308989
res,14,empathetic_dialogue,mmlu,0.45294853711561767,0.45294853711561767,0.6409182028714959,0.4364777055792068,0.6077055061612853
res,14,empathetic_dialogue,programming,0.35769178633225646,0.3576917863322564,0.5984727076728334,0.37133081217359987,0.5415627051871307
res,14,math,mmlu,0.47109730808415073,0.47109730808415073,0.695681092930398,0.5216887765845442,0.6856707949906594
res,14,math,programming,0.4685777357472761,0.4685777357472761,0.7094333264572047,0.5145064223479745,0.679437755767748
res,14,mmlu,programming,0.5332266093303253,0.5332266093303251,0.8000742217183707,0.6581343411784917,0.7938251139660174
res,15,empathetic_dialogue,math,0.3279192468844357,0.3279192468844356,0.5297094866541407,0.35421719213150094,0.5231320266640135
res,15,empathetic_dialogue,mmlu,0.46003684953069374,0.4600368495306938,0.6396298565616559,0.4351391937160679,0.6064069542820347
res,15,empathetic_dialogue,programming,0.3761860873282092,0.3761860873282092,0.6005379639351975,0.3753549119818285,0.5458298926507019
res,15,math,mmlu,0.47653679125568266,0.4765367912556827,0.6918606621123157,0.5172824791418356,0.6818538884524745
res,15,math,programming,0.4885445641960288,0.48854456419602915,0.7114562465817957,0.5190458231189893,0.683384023338092
res,15,mmlu,programming,0.5495665304068175,0.5495665304068175,0.79734673996642,0.6558272865717101,0.7921445574550963
res,16,empathetic_dialogue,math,0.3111309574663583,0.31113095746635827,0.5497489741091411,0.37738353849867246,0.547971611320424
res,16,empathetic_dialogue,mmlu,0.43028848768830397,0.43028848768830397,0.6584061541453037,0.46426022229020086,0.6341225626740947
res,16,empathetic_dialogue,programming,0.38296376392049725,0.3829637639204972,0.6436949745733741,0.43287720239692334,0.6042069783409275
res,16,math,mmlu,0.4524684969713971,0.45246849697139724,0.6955275367978165,0.5179848966613673,0.6824638345224848
res,16,math,programming,0.4769179568274552,0.47691795682745525,0.7178289934235041,0.5275974025974026,0.6907545164718385
res,16,mmlu,programming,0.5207544709902139,0.520754470990214,0.8077512363705354,0.6735398081131123,0.8049283379431732
res,17,empathetic_dialogue,math,0.3347342596809848,0.3347342596809848,0.5840927331302538,0.41111873713109126,0.5826848249027238
res,17,empathetic_dialogue,mmlu,0.4388059093863974,0.43880590938639735,0.6816079147626758,0.49080404429465574,0.658442061749128
res,17,empathetic_dialogue,programming,0.3947427195753763,0.3947427195753765,0.6682513104826513,0.4628220646723154,0.6327797151131863
res,17,math,mmlu,0.4608401754518201,0.46084017545182016,0.7160568543126264,0.5416116248348745,0.702656383890317
res,17,math,programming,0.4756762345163325,0.4756762345163325,0.731337498875357,0.5463244889082209,0.7066104078762306
res,17,mmlu,programming,0.5380115805853167,0.538011580585317,0.8300278006081335,0.7065829186719961,0.8280674919936906
res,18,empathetic_dialogue,math,0.32908550958734967,0.3290855095873497,0.5923312540914198,0.4201764057331863,0.5917242450120332
res,18,empathetic_dialogue,mmlu,0.4531587784040798,0.45315877840407964,0.7023567535871433,0.517306068849076,0.6818743818001978
res,18,empathetic_dialogue,programming,0.39967548416334464,0.3996754841633445,0.6856547794376289,0.48534366576819404,0.6535102642622207
res,18,math,mmlu,0.4641078126381173,0.46410781263811746,0.7233494725737984,0.5494637573964497,0.7092308610298944
res,18,math,programming,0.4628001975589834,0.46280019755898344,0.7309215162951728,0.5451229855810008,0.7056046549925893
res,18,mmlu,programming,0.5502261910009805,0.5502261910009804,0.8423981865043193,0.7248236048749198,0.8404611379695054
res,19,empathetic_dialogue,math,0.3376551148510135,0.33765511485101357,0.6082113057756539,0.43637532133676094,0.6076062639821029
res,19,empathetic_dialogue,mmlu,0.45995122472796557,0.4599512247279655,0.7139355911211593,0.5325645756457564,0.694997893216156
res,19,empathetic_dialogue,programming,0.40408259374900624,0.4040825937490063,0.6966470866573274,0.5002080386119664,0.6668515642334147
res,19,math,mmlu,0.4591446712365816,0.4591446712365816,0.7293765937066763,0.5584027526258601,0.7166347103596538
res,19,math,programming,0.4610176523689331,0.4610176523689332,0.7387315535351276,0.5572276565504557,0.7156662729517879
res,19,mmlu,programming,0.5432574454594907,0.5432574454594906,0.8446000949669775,0.7283452098178939,0.8428237665490861
res,20,empathetic_dialogue,math,0.3630902224268917,0.36309022242689176,0.6230962880882055,0.4518085336798787,0.6224078770699687
res,20,empathetic_dialogue,mmlu,0.4707301496263868,0.47073014962638676,0.7181320768825538,0.5378526864698762,0.6994853163790493
res,20,empathetic_dialogue,programming,0.4138445531061259,0.41384455310612583,0.6994416645840459,0.504424778761062,0.6705882352941176
res,20,math,mmlu,0.47147684819118296,0.47147684819118296,0.734842428552421,0.5657534246575342,0.7226596675415573
res,20,math,programming,0.4795336481356079,0.47953364813560784,0.746137810309663,0.5676959619952494,0.7242424242424242
res,20,mmlu,programming,0.5484137288749484,0.5484137288749485,0.8433388850369046,0.726705590658242,0.8417249525221178
res,21,empathetic_dialogue,math,0.3608419846870779,0.36084198468707795,0.6121601255149817,0.44051339285714286,0.6116061052142249
res,21,empathetic_dialogue,mmlu,0.4559056366901716,0.4559056366901717,0.7042214871519268,0.5203274985883681,0.6844939647168059
res,21,empathetic_dialogue,programming,0.4081634815637786,0.4081634815637787,0.6892322963927883,0.4918285274236331,0.6593633495841698
res,21,math,mmlu,0.4638326635469726,0.46383266354697256,0.7227262841509257,0.5491050727997774,0.7089319923371648
res,21,math,programming,0.4668251298861212,0.46682512988612124,0.7316440013998048,0.548076095377464,0.7080738434163701
res,21,mmlu,programming,0.5384627811229765,0.5384627811229766,0.8351663895378633,0.7147472136973025,0.8336473247927656
res,22,empathetic_dialogue,math,0.3513297175958622,0.3513297175958622,0.608879566078773,0.436784140969163,0.6080024528591139
res,22,empathetic_dialogue,mmlu,0.4329193940684925,0.43291939406849245,0.6935816871332802,0.5072718851320056,0.6730993792637208
res,22,empathetic_dialogue,programming,0.3909960840797717,0.39099608407977166,0.6823063531457294,0.48296221322537114,0.651347969514276
res,22,math,mmlu,0.45069071453212545,0.45069071453212556,0.7211723524817786,0.548025175590623,0.7080313475929527
res,22,math,programming,0.4604828886564385,0.4604828886564386,0.7338085117118428,0.5514256619144603,0.7108631440761405
res,22,mmlu,programming,0.5115920775121235,0.5115920775121234,0.829738453491826,0.7067693040234903,0.8281954712419213
res,23,empathetic_dialogue,math,0.36226858096977765,0.3622685809697776,0.6079501454695906,0.4358974358974359,0.6071428571428571
res,23,empathetic_dialogue,mmlu,0.4229575703070192,0.4229575703070193,0.6827615687078468,0.4941044357102751,0.6614054866591507
res,23,empathetic_dialogue,programming,0.392670756460465,0.39267075646046495,0.6753245840402798,0.47621523264881727,0.6451840112695897
res,23,math,mmlu,0.45681757372777854,0.45681757372777865,0.7173464419512462,0.5419875661130185,0.7029726802262607
res,23,math,programming,0.473713905402752,0.47371390540275193,0.7315949564436317,0.5489492119089316,0.7088020803889423
res,23,mmlu,programming,0.5079395499828281,0.5079395499828279,0.8216798976386925,0.6957926189130259,0.8206105052621553
res,24,empathetic_dialogue,math,0.36458914211495413,0.364589142114954,0.5707914774356341,0.3993421052631579,0.5707569346497414
res,24,empathetic_dialogue,mmlu,0.4332852162076074,0.4332852162076074,0.6573986462745176,0.46742328709541825,0.6370667430535664
res,24,empathetic_dialogue,programming,0.4134531373913667,0.4134531373913667,0.6537600067786092,0.4534263836386547,0.6239413137712571
res,24,math,mmlu,0.45916719478684015,0.4591671947868402,0.675202348976513,0.48816317903191714,0.6560613592784603
res,24,math,programming,0.479522158242728,0.479522158242728,0.6919439758173164,0.49534929744706113,0.6625198517734251
res,24,mmlu,programming,0.5158936604759804,0.5158936604759804,0.7868714195317539,0.646959006876842,0.7856406919364459
res,25,empathetic_dialogue,math,0.3597568120385417,0.3597568120385416,0.4992198670973408,0.33013471120132865,0.49639289678135406
res,25,empathetic_dialogue,mmlu,0.43519862247004015,0.43519862247004015,0.6020645531075934,0.4159611380985427,0.5875318564987257
res,25,empathetic_dialogue,programming,0.4432548466068952,0.4432548466068952,0.6152735539111474,0.41848311026131296,0.5900431344356578
res,25,math,mmlu,0.42702479673301663,0.42702479673301663,0.5746271579988327,0.37450837581937363,0.5449342941924544
res,25,math,programming,0.4587240914805811,0.45872409148058113,0.6015489021750485,0.385849939815434,0.5568423084346651
res,25,mmlu,programming,0.49343953300009336,0.4934395330000933,0.6985963237841355,0.534819581705355,0.6969152440850555
mlp,0,empathetic_dialogue,math,0.45351958696086814,0.4535195869608682,0.6337951206480107,0.46320054017555706,0.633133364097831
mlp,0,empathetic_dialogue,mmlu,0.548638145321402,0.5486381453214021,0.7186413648888685,0.5372674352242894,0.698990198990199
mlp,0,empathetic_dialogue,programming,0.5319092132389486,0.5319092132389485,0.7131956353400734,0.5152601392871774,0.6800946265630281
mlp,0,math,mmlu,0.5479695490113577,0.5479695490113576,0.7298449858126228,0.5585444804107601,0.7167514144524816
mlp,0,math,programming,0.5411688356130502,0.5411688356130502,0.7318380978908603,0.5466316002427676,0.7068672334859385
mlp,0,mmlu,programming,0.6986294602740001,0.6986294602740001,0.8607007694755942,0.7518326654285994,0.858338447804497
mlp,1,empathetic_dialogue,math,0.3868013997416139,0.3868013997416139,0.6333274283058973,0.46320346320346323,0.6331360946745562
mlp,1,empathetic_dialogue,mmlu,0.373475831477088,0.373475831477088,0.680828963185754,0.48844323589394967,0.656314226992464
mlp,1,empathetic_dialogue,programming,0.34695691793129213,0.3469569179312922,0.6791435267929272,0.47354538401861906,0.642729282931452
mlp,1,math,mmlu,0.38155322511328826,0.3815532251132884,0.6944593114426374,0.5079029667821824,0.6736547085201794
mlp,1,math,programming,0.3701402106325581,0.37014021063255825,0.6992358359051871,0.5001941445988972,0.6668392173102806
mlp,1,mmlu,programming,0.4343402548372235,0.43434025483722355,0.8396250443692457,0.7211468490758259,0.8379841028242855
mlp,2,empathetic_dialogue,math,0.38497769593029985,0.3849776959302998,0.6831140709359046,0.5177210365853658,0.6822347771500313
mlp,2,empathetic_dialogue,mmlu,0.438536117421532,0.438536117421532,0.7468131096636097,0.573075673920104,0.7286053473727676
mlp,2,empathetic_dialogue,programming,0.3702686021017243,0.3702686021017243,0.7308230827879294,0.5393192915968223,0.7007243975190569
mlp,2,math,mmlu,0.43200640416030067,0.43200640416030056,0.7664698494307277,0.6067192102539607,0.75522743038351
mlp,2,math,programming,0.3790400730303323,0.3790400730303323,0.7602646021935757,0.5856109906001447,0.7386565734871631
mlp,2,mmlu,programming,0.5131223016150006,0.5131223016150005,0.8850072948766428,0.7903612757550099,0.8829070271548496
mlp,3,empathetic_dialogue,math,0.4092814072174599,0.40928140721745987,0.7183742205894454,0.5583559168925023,0.7165961393542404
mlp,3,empathetic_dialogue,mmlu,0.5193683579391966,0.5193683579391963,0.7904399444484353,0.632872000655147,0.7751642509654446
mlp,3,empathetic_dialogue,programming,0.448782075545016,0.4487820755450158,0.7694688821085778,0.594111933049391,0.7453829567826006
mlp,3,math,mmlu,0.5142270462215706,0.5142270462215704,0.8176160053630406,0.6820675944333996,0.8109871406959153
mlp,3,math,programming,0.4741739390501287,0.47417393905012867,0.8122944002576857,0.6650912044900672,0.798864593959285
mlp,3,mmlu,programming,0.6566252120599401,0.6566252120599401,0.9172734432826062,0.8447985963886249,0.9158708143451555
mlp,4,empathetic_dialogue,math,0.3557954708402328,0.3557954708402326,0.6166600986330786,0.444975556762629,0.6158935418389595
mlp,4,empathetic_dialogue,mmlu,0.5115746813449785,0.5115746813449786,0.7360270743038051,0.5576923076923077,0.7160493827160493
mlp,4,empathetic_dialogue,programming,0.43612142512718743,0.4361214251271874,0.7083168922819209,0.5075695244363996,0.6733613491240518
mlp,4,math,mmlu,0.478480784481755,0.4784807844817552,0.7372004326400752,0.5682068206820682,0.7246580147316731
mlp,4,math,programming,0.4508193065204954,0.45081930652049523,0.7353450811381543,0.5493716337522442,0.709154113557358
mlp,4,mmlu,programming,0.6333612022986611,0.6333612022986611,0.8752724216146719,0.773219007933328,0.8721077368040492
mlp,5,empathetic_dialogue,math,0.36204899631125353,0.3620489963112535,0.6891995841906956,0.5238610735227786,0.6875443997158418
mlp,5,empathetic_dialogue,mmlu,0.5266196391441262,0.5266196391441259,0.7880960627722065,0.630507622717373,0.7733881325455947
mlp,5,empathetic_dialogue,programming,0.43673042146545316,0.4367304214654532,0.7606076961065943,0.5819192070881514,0.7357129295614202
mlp,5,math,mmlu,0.49450926895673153,0.4945092689567315,0.803752805459798,0.6631740146691384,0.7974800096922704
mlp,5,math,programming,0.46564519846861796,0.46564519846861796,0.803941607427724,0.6524000594441968,0.7896393560571994
mlp,5,mmlu,programming,0.6259565828684462,0.6259565828684461,0.9044732545696114,0.8224621712942559,0.9025835314981259
mlp,6,empathetic_dialogue,math,0.33071366733076435,0.3307136673307644,0.6517179965127242,0.4810825997377786,0.6496364211191906
mlp,6,empathetic_dialogue,mmlu,0.5127027872591982,0.5127027872591982,0.7658000683478888,0.5983343454498135,0.748697351280938
mlp,6,empathetic_dialogue,programming,0.42294145437985975,0.4229414543798597,0.7367296783070058,0.5474418961417504,0.7075443640329137
mlp,6,math,mmlu,0.47919277668795945,0.4791927766879595,0.7829508919976873,0.6340471447543161,0.7760451059074516
mlp,6,math,programming,0.4617829146636235,0.4617829146636234,0.7879312020201288,0.6279617253948967,0.7714698885105192
mlp,6,mmlu,programming,0.6133842928711998,0.6133842928711998,0.8918267884792257,0.8009286998202516,0.8894618647592115
mlp,7,empathetic_dialogue,math,0.224954380986847,0.22495438098684706,0.5246161417361912,0.3553559974342527,0.5243729294841457
mlp,7,empathetic_dialogue,mmlu,0.41972998441187337,0.4197299844118733,0.6882040315290422,0.49859257241441934,0.6654144449830344
mlp,7,empathetic_dialogue,programming,0.37326549858838776,0.37326549858838776,0.6771309022891175,0.470863599677159,0.6402546093064091
mlp,7,math,mmlu,0.3868529907485276,0.3868529907485275,0.6839725720625836,0.49946732954545453,0.6661930136175251
mlp,7,math,programming,0.40603682241782757,0.40603682241782757,0.703541829860489,0.5055416228460481,0.6715744223535733
mlp,7,mmlu,programming,0.5280410069212347,0.5280410069212349,0.846849476513867,0.730638691761802,0.8443572829381352
mlp,8,empathetic_dialogue,math,0.2677506491943672,0.2677506491943673,0.5988116811677847,0.4270863413225527,0.5985430999595306
mlp,8,empathetic_dialogue,mmlu,0.4242477119153566,0.42424771191535654,0.7273256838926154,0.5492214967353088,0.7090290160479819
mlp,8,empathetic_dialogue,programming,0.3758253636447006,0.37582536364470065,0.7171342026537955,0.5249732702000917,0.6885016025641025
mlp,8,math,mmlu,0.4073117079457302,0.4073117079457302,0.7328644396721756,0.5611664881785979,0.7189066540024273
mlp,8,math,programming,0.4290192130326802,0.42901921303268037,0.7499345746111017,0.5695501730103806,0.7257495590828924
mlp,8,mmlu,programming,0.5386681407971039,0.538668140797104,0.8744769372501927,0.7744144940344675,0.8728676379031254
mlp,9,empathetic_dialogue,math,0.2579938436573851,0.2579938436573851,0.5833393736705473,0.41123970184386033,0.5828063103759816
mlp,9,empathetic_dialogue,mmlu,0.4423079059733771,0.44230790597337716,0.7237629516255035,0.5443663804319542,0.7049705139005897
mlp,9,empathetic_dialogue,programming,0.3885360210151808,0.3885360210151808,0.7097379280155194,0.5156286906542792,0.6804155844155844
mlp,9,math,mmlu,0.4208545147249493,0.42085451472494934,0.7313618562129471,0.560884670790611,0.7186753528773073
mlp,9,math,programming,0.44100440503641314,0.44100440503641325,0.748660293523906,0.5697352824970368,0.7258998238107224
mlp,9,mmlu,programming,0.5413044732376298,0.5413044732376298,0.8639999388449123,0.7579853507513403,0.862334092178171
mlp,10,empathetic_dialogue,math,0.30385583848091535,0.3038558384809154,0.5999751774081943,0.42577371892440385,0.5972528645647996
mlp,10,empathetic_dialogue,mmlu,0.5102520846098499,0.5102520846098498,0.7362812151049665,0.5588179579465808,0.7169765463604326
mlp,10,empathetic_dialogue,programming,0.4289118814263292,0.42891188142632924,0.7060144386360075,0.5080698835274542,0.6738015115573454
mlp,10,math,mmlu,0.4903397021430502,0.4903397021430503,0.7592110989901808,0.6028643487659882,0.752233773531891
mlp,10,math,programming,0.51246223570045,0.5124622357004501,0.7788809613293373,0.6150016594756057,0.7616111796136457
mlp,10,mmlu,programming,0.6127473998959596,0.6127473998959596,0.866868647717653,0.7610918753522828,0.864340908051758
mlp,11,empathetic_dialogue,math,0.2705095513363741,0.27050955133637405,0.5411065659263019,0.36922904527117884,0.5393240036009493
mlp,11,empathetic_dialogue,mmlu,0.49437873953583455,0.4943787395358345,0.7044503022042798,0.5184089750127486,0.6828318108543794
mlp,11,empathetic_dialogue,programming,0.4212848767058407,0.42128487670584086,0.6757532817818023,0.468870911009497,0.6384099616858238
mlp,11,math,mmlu,0.4657827503501385,0.4657827503501384,0.7147472700802753,0.5438988818667964,0.7045783739530197
mlp,11,math,programming,0.49998100220987507,0.499981002209875,0.7419447075161474,0.5597179374173645,0.7177168691720825
mlp,11,mmlu,programming,0.6089720655699324,0.6089720655699327,0.847020350825902,0.7295736368269068,0.843645649184836
mlp,12,empathetic_dialogue,math,0.32651787341470406,0.32651787341470406,0.5969601687830113,0.42001910625199024,0.5915682463746449
mlp,12,empathetic_dialogue,mmlu,0.5293715471007896,0.5293715471007895,0.7288143381804092,0.5463803186126235,0.7066571037360632
mlp,12,empathetic_dialogue,programming,0.439485846657266,0.4394858466572659,0.6906659430559301,0.48550095502691437,0.6536528345996493
mlp,12,math,mmlu,0.5236315728058166,0.5236315728058166,0.7672771822036935,0.6158272024146387,0.7622438853540365
mlp,12,math,programming,0.5465555631117649,0.5465555631117649,0.7882600209725295,0.6296551724137931,0.7727465086754126
mlp,12,mmlu,programming,0.6455039598639977,0.6455039598639977,0.8662887513247706,0.7592545745847036,0.8631548674687245
